delta,size
3811080,3240.852862
16032306,161.619406
30425558,46.108015
43263600,42.120418
26558444,21
12930146,24.94537
16738961,262.946436
15614183,174.394515
20530333,32.192272
24671976,31.302825
13616894,175.614885
58411598,57.454683
6100607,195.548347
4922847,1619.366602
13181818,263.838
8853496,216.272944
6198508,4286.639608
42942773,75.358405
10364253,25
23913127,44.886833
26821300,87.92662
16779169,66.032444
43449673,88.988244
17358388,38.841822
11928547,154.834
21634840,23.614814
6981040,808.42981
41386213,21.026077
22591683,6.999999
8158247,67.266802
15286763,78.005648
24261690,96.502946
7809873,92.012493
2935662,9418.816434
23288613,15
15540361,37.684962
31664132,61.687132
15555655,130.060676
9992252,110.050616
3319265,104.096047
28203471,34.493292
19406968,102.579372
12005778,16.446798
92226673,32.287
3564818,4701.136638
12851530,27.532941
54908102,115.27307
11174137,71.351924
10507711,33.636
22421008,9.999999
5783865,3431.108497
17649688,32.084731
5999245,209.049325
5445296,4276.429627
72169476,75.331599
11763867,62.827509
11865300,203.278432
4057514,7224.354061
12286274,112.191138
8304948,387.536896
10188062,91.803253
22131925,19.999999
123238583,22.84621
16251846,73.989875
14751242,131.080814
29488581,175.240256
113243392,23.84919
7438029,131.938
7093543,818.120309
5780718,84.329803
25217677,86.005489
8307039,25.045
7584644,87.825686
9240501,189.898173
7359214,87.422278
34060716,42
4272523,4701.371387
22747358,86.770026
9215645,128.345768
10271114,30.768385
32362367,60.431146
24455896,54.24815
6471851,217.62173
4812510,260.466315
16868301,124.965229
19877217,103.977675
62429048,92.955061
40977843,45.424505
8024173,123.890875
6851336,26.233882
23483851,20
23750955,68.246322
2850333,5022.280335
16274983,152.263886
8053985,30.870299
15247831,130.160266
58807263,69.133153
3762640,5244.954532
8625505,19.628434
16715735,28.801
13735818,77.445099
3034223,2861.137
5876695,204.228864
15872929,147.310138
20033200,80.019491
5543124,3235.351786
30248412,69.664939
5514535,771.727
22851054,77.712
24444181,56.534861
11309336,130.590025
30157029,79.612
6602951,269.267039
13530416,34.986864
15412337,67.15083
18272315,66.198665
3673666,95.221009
20657218,487.21844
11132937,132.548033
32750054,128.083956
5018435,330.520867
13246155,26.342575
46058795,57.23781
61312083,26.740591
66575558,48.590569
7091368,206.020595
19536490,152.120805
3892328,7520.792846
77187167,49.920225
16083623,82.946493
8400442,106.224957
6295236,808.906
6990711,91.143703
16194061,208.035766
5924814,2230.647376
42221964,52.785296
29573077,40
79217539,23.763495
6419725,112.08651
52404464,36.083444
21808494,51.453
6402499,3232.531743
7493434,192.514407
24110105,152.414782
3240120,3923.099633
42209426,235.075
18519248,53.262416
22077310,200
3426768,4430.251795
12443881,14.999999
11545227,130.280466
54634082,84.91692
94854385,23.011
11638455,66.894551
55121243,23.667155
24036553,86.544
108967423,22.362
12102376,27.401464
4451380,532.64152
16266774,19.999999
5006358,180.379326
29120833,50
6242858,179.736733
42297159,25.362399
15612540,50.216432
9284001,29.761075
11285876,88.132372
17648995,48.50152
20800633,79.483
28704631,100
13452912,202.946896
35989275,47.513605
18749901,159.273195
4090424,211.08233
16742658,133.325889
21537813,15.787405
13865530,259.984018
11977904,126.726133
3534135,2236.694064
28467893,130.352052
12374493,102.86787
14489438,257.637287
6139554,115.763932
11858489,263.575625
6273482,165.048
11212212,34.68
11068291,101.988475
11003210,244.204674
16352214,129.978091
20434920,126.824739
10016586,393.545102
22310043,19.999999
15214524,22.86348
26122810,91.624
62238233,167.401
27829934,50.957077
22261653,71.474433
31726684,106.636167
22584814,32.263377
25547086,18.357225
25594317,684.786955
23410855,19.321362
11702003,56.60482
17385772,37.593245
7287605,157.269652
24489550,60.836543
10281935,147.832
26559191,43.224286
39016279,79.772909
26129458,25.807673
25133226,28.227477
22211523,96.340753
70425083,24.839
12893434,206.394694
4391243,6312.628896
31678178,38.080171
5580614,103.142964
32097317,63.416762
9923065,69.323111
11302387,45.898862
29896018,75.053716
21034607,51.332599
14236260,258.777
37849335,21.807825
5353182,30
16412240,92.209721
4442216,3789.20895
18104418,72.414427
13220186,19.999999
86352200,66.369369
6280444,4114.565619
8651784,524.639382
2910762,3020.419387
21887928,206.254
20373401,67.114876
23530949,39.762518
4063874,4211.842376
5611783,132.53713
21458086,19.999999
10773881,317.292834
12084413,131.19644
10857729,48.6
40778536,45.18825
8714972,102.029
16657343,26.439225
9435969,171.79003
8461834,260.511814
69935997,50.967596
6127782,65.012865
38869441,41.565632
11422419,31.920665
2785785,4661.923075
156349238,18.11
4700156,4149.123033
12600815,41.72068
7835389,64.998
20897628,159.685528
8920848,38.562421
13735904,114.872848
6066193,2440.312029
4640026,382.244007
14570251,130.189
17799853,75.476162
13764088,73.956932
4566715,208.751255
24979729,187.4826
3359934,4937.505876
2718370,7235.858411
11900253,164.337373
13206233,241.034
5997468,66.254543
11218649,503.294
5464033,3783.62829
17743953,77.665131
34859752,19.168574
16200713,47.102836
23399461,39
38721531,60.985056
19256744,90.278005
21121735,55.182893
12638938,26.567589
29261900,78.959473
107950447,24.97319
17056890,83.861
6561213,131.552568
14583317,67.070402
21922163,75.317508
21179143,61.067961
77295151,14.24
3059851,9480.088025
15079390,366.676744
11818216,263.054765
13243848,67.641502
21525593,61.34746
16491851,82.578
8573335,261.997709
24774581,130.595968
18085540,218.515024
21142963,50.664587
15076519,78.630084
11510939,90.176637
11739216,599.910742
27718959,39.381
56707846,68.18148
4015955,138.905
21651776,32.595111
15726012,81.672757
13139553,61.00199
7683152,34.091542
5685356,3851.729375
4132990,4936.814822
13110607,135.820824
11054089,173.690342
3617243,7970.580881
19821813,47.256979
30714155,61.391276
26137850,76.778362
103328889,19.96295
36668543,51.247019
7014328,125.090342
19829126,19.999999
7526803,133.42252
38921263,36.790382
13892023,255.287
22372075,48.027839
23098760,15
103445216,17.613
7416363,139.972468
8684651,134.564487
23098286,35
25445874,37.754538
10125755,52.396841
5813417,263.647102
34176434,296.179646
24241712,62.433837
7866340,127.286189
20767748,505.948
29159111,48.372367
20246203,61.011347
21755464,21
51982156,229.86122
8806880,72.137789
10463482,41.914734
7968813,263.467236
4206900,4456.804705
9048862,132.856802
20560137,144.697646
21744445,21
12967422,215.922116
15964546,180.162455
3661363,4204.561738
42928165,27.156755
3050246,101.7703
23430103,124.847
3600405,7224.041676
35097690,56.608685
27608199,24.49036
8555629,21.052
16278992,515.854587
6112142,93.683139
23765849,19.547526
87930433,12.980143
14542307,61.422868
30888607,30.242788
5283423,388.558532
3964098,3017.064038
286958482,40.906989
11173086,131.121
12478981,62.561713
34083161,29.270359
17638905,40.804269
14121587,192.669
6738881,99.618747
141136528,13.39
29632495,41.991761
8255200,497.331
4142389,62.373225
4432916,1619.117
50095954,87.945744
3391680,895.725126
36819118,75
22119010,85.070121
2991779,4281.344069
39490505,130.862
4532182,4649.309068
6529709,3608.139205
2916411,8800
10616003,43.911483
22143883,108.560001
35861983,33
18603448,72.237553
8973729,133.145228
18044148,188.656661
65923437,44.367571
7216048,111.030427
23596209,177.112365
64578526,26.33
10418351,115.109764
20943914,181.725
24718359,243.540205
11926316,19.331
6911168,1539.819023
12846099,176.281326
11011578,37.386965
16158029,145.534713
17476051,56.399988
10195547,71.544714
10813754,155.419471
28410564,228.708056
38738619,57.504143
22168037,130.996958
7238909,116.719704
30372939,14.661
67948034,39.494
28298632,47.642714
10433699,111.710231
7323278,45.736707
9967319,131.438239
6592527,79.277073
7843024,37.503556
72167924,48.431354
14180129,101.715652
28247471,903.050343
30032419,28.121961
4939086,4288.187036
42907777,53.878518
25408658,69.797379
4534435,95.016
7985126,67.852518
7180428,1010.34253
9667091,58.575591
10817770,89.144653
10042529,96.897549
31880222,57.359
11529581,89.734708
11135504,148.175702
29808170,185.786
5261890,103.556542
25944331,39
11172300,73.786919
8594840,63.22764
5381940,55.1287
46698926,64.410288
7112212,82.702
23968718,90.881243
5322426,54.065322
4970820,130.234247
26500454,45.504264
17261190,59.783
43320916,87.608842
40622703,37.488772
3132254,4183.076123
24283514,157.065106
12220600,107.537879
18965559,9.99809
12157191,33.220017
51752660,59.007699
29018013,93.647336
25158854,60.146
13727784,178.58
11473099,132.611
13424203,52.19679
9263563,49.709271
8274030,260.446868
30263393,179.656
29083733,28.796626
4900754,3377.223443
24363716,40.872032
14189638,137.865463
10596351,35.841599
12458051,518.52417
86372760,18.494035
8059252,260.625642
4731292,3787.238574
26690219,128.139
19359872,123.691499
11552528,35.672433
16165583,178.817
27309825,339.668
11104762,570.266864
7792053,301.715
23797435,53.721002
10149801,91.9926
8682486,182.494569
21671449,21
23518451,686.020083
66714011,64.958488
14730338,27.13093
5542361,361.138074
8031838,131.587874
59035842,64.986095
5771633,30.816135
9168654,187.88815
77468339,66.304713
43489627,88.322865
10764243,268.772469
6918028,204.152726
4595914,4326.870889
6270675,1683.720969
13953306,174.68631
34234117,102.508204
20991499,106.048668
20660224,533.728121
13666099,330.303527
31198330,69.532028
30780342,51.505074
8099933,39.268268
21146295,65.623157
22215189,164.15069
25346863,43.645715
7055247,337.724636
4531475,4467.684056
31783579,38.692235
42714989,48.703
8545908,1566.266576
19685652,69.27141
76810926,19.99
11857262,15.712495
16445376,33.209144
7639266,155.128646
82849697,66.051611
24942990,82.515047
15579729,74.155004
23255055,33
7483740,131.95
14024656,73.96457
11942159,147.733
14325893,38.152854
11142764,215.791233
13939399,90.642024
5990277,1616.607561
11681586,260.705646
107704741,24.968
3130441,34.889419
68358094,92.100652
102353814,22.95413
14520507,24.999999
8864728,263.536397
32845481,87.871705
29292060,175.914516
4539848,105.389758
132332725,46.344
22682841,20
4832702,219.218518
22206382,42.068319
7706411,33.383068
37182614,80.563781
17714090,155.144475
9301687,27.905857
7692353,206.406599
10000053,39.662326
22180788,46.723648
3330628,4341.027597
9559077,105.539029
91489302,23.962914
25744660,88.702774
33917608,53.612562
3856314,4774.162465
40587095,56.373847
9325437,40.633214
15054642,72.653446
18546103,173.605683
9067017,89.014421
14817221,58.053763
10342981,64.461266
5202212,486.464349
73567966,46.562
16396120,62.500312
13051257,3210.286926
8873353,131.656661
32984137,46.112663
16300424,63.352
6610067,34.902951
6722297,18.277776
37721122,104.422095
10406227,210.456622
55636304,29.417266
9331796,82.365525
39928624,48.503737
7492175,91.052972
20513814,25.872976
3440534,7769.286378
10985046,42.073258
6140963,1616.341
40391902,23.078923
82331481,29.197233
16784787,37.623551
24267345,95.007047
45326927,50.6285
22232539,4.999999
7883990,1908.370762
20455339,131.177
28401364,47.021202
32026438,72.160195
40065094,29.360291
11017686,23.339779
11456229,92.783278
13336331,1605.321695
8057981,103.98845
24940255,63.586202
6041432,1003.283436
4686309,1524.436
33992788,39.107104
19526080,230.384421
23390443,256.154615
7540650,327.990282
10617744,132.068679
3168940,5457.375595
6910739,165.733783
22969279,92.178907
100806981,45.45794
5871589,3757.599923
12647135,132.815
38556800,41.691073
9924379,133.839068
19916017,34.770824
59899206,41.275
37383505,38.303912
11236789,37.125601
39768754,80.479268
13332088,146.992398
10476063,135.887026
3259576,645.337684
3660838,4229.900828
6684973,57.294271
20522065,128.778558
19662963,103.67107
29387222,63.024162
3558823,107.872173
23652054,86.908127
5038564,92.661226
22996859,102.7407
3769389,4656.50862
11197193,326.858921
99218005,17.633
28326425,119.630764
21298148,103.616
9566588,83.546089
26105792,167.339671
34539936,58.253022
4431745,4179.134847
36722396,44.360212
22792129,100.155458
7093905,163.327781
100465026,19.76838
6115760,199.89
12224108,96.182
60612799,59.395938
12142538,263.997723
16759480,55.125324
57799039,28.756316
53815320,52.941226
9659458,457.540946
30901534,18.279
17280980,153.780689
49306321,85.191773
98707758,49.75839
36199429,140.182029
3887322,10108.33491
90219524,32.771226
27084757,69.722257
11293836,38.501618
6434827,30.064334
4114156,28.468
15251358,102.034869
24816821,53.839431
9926837,40.435
6888431,118.759176
26058821,88.52901
25976325,131.296961
7853391,77.177123
6084445,218.099664
26414587,1030.841902
19467738,89.413
8401940,74.072856
3645349,5014.792
17172502,132.321892
31286996,56.316163
56672161,28.57279
6680198,35.42226
3631070,5016.781001
19502036,19.999999
33251928,57.697429
89520526,8.117
40208651,43.751291
65138457,28.0011
11256017,103.578608
9628240,256.42654
2631771,9481.727252
38952700,25.629941
11046363,155.34612
40522386,42.527
3748049,8959.801381
76279426,35.16764
3879403,86.472484
20851800,39.756204
14364014,17.111161
38994289,72.360687
20375087,37.229091
38737348,48.055481
5153135,3855.234362
57876993,34.76836
8159511,184.295493
9496758,129.161483
5898339,108.395
4352465,49.618276
20354923,91.557
34242686,29.628348
22435262,570.429516
23074768,57.968945
10197341,261.320928
18951978,257.861035
31534567,108.374405
12468033,69.817555
29669594,62.242375
19945010,65.073
28783288,50
38262923,233.742799
11250966,38.530848
33362727,69.750869
21895325,831.504
38173571,46.945187
4531120,5576.397261
28211742,92.707592
5895922,165.535666
14981550,111.486313
24842137,232.825085
19720604,30.738834
15493197,49.479974
29115775,33
59099167,28.47941
14757685,216.189393
45452986,39.435019
47061433,28.244
27215798,51.293194
12996611,241.445348
